titles,category
엔비디아             급등  필라델피아반도체지수       ,Global_economy
테슬라  올해  두드러진 성장 둔화 불가피 ,Global_economy
 글로벌 리치                     기술 없이는 불가능 ,Global_economy
 글로벌 리치            반도체 시장서   배제 가능성 낮아 ,Global_economy
 글로벌 리치            반도체 시장 바닥 찍었다 ,Global_economy
 글로벌 리치            올해는 매출     증가 어려울 것 ,Global_economy
 제 의 엔비디아     향후 주가  배 급등할 것  상보 ,Global_economy
테슬라  작년 영업이익     급감  수요 부진  악재 이어지나  종합 ,Global_economy
뉴욕증시  기업 실적 훈풍에도 혼조 마감        연일 사상 최고,Global_economy
토트넘 구단주  여친에 정보 흘려 유죄,Global_economy
   장중 시총  조 달러 돌파  애플 이어 두번째,Global_economy
테슬라  차세대 전기차 출시에 주력 올해 차량 생산량 증가율 줄 것 ,Global_economy
    장중  시총  조 달러  돌파 메타   조 달러 클럽  재가입 종합 ,Global_economy
테슬라 성장에  경고등    인도 현저히 낮아질 것  상보 ,Global_economy
월가 투자사     목표가 상향  주가    급등,Global_economy
 뉴욕증시  실적 발표 속 혼조 마감  넷플릭스     폭등,Global_economy
 대통령이 파업 동참해서  바이든 지지,Global_economy
      지수 사상 최고 경신 행진 넷플릭스  반도체 랠리 뉴욕마감 ,Global_economy
테슬라 예상 못미친 실적   주가    급락,Global_economy
엔비디아 주가     달러 시총  조   억 달러 돌파 상보 ,Global_economy
테슬라  또 실적 부진 영업이익률     ,Global_economy
뉴욕증시         나흘 연속 사상최고   반도체 강세,Global_economy
엔비디아      급등      달러 돌파 또 사상 최고,Global_economy
테슬라 실적 미달 올해 매출 둔화 경고  시간외서     종합 ,Global_economy
테슬라 지난해  분기 실적  기대치 미달 시간외 주가   대 하락,Global_economy
포드           년형 익스플로러        만대 글로벌 리콜,Global_economy
테슬라   분기 실적 예상치 밑돌아 주가      ,Global_economy
뉴욕증시          또 신고가   호실적 넷플릭스         출근전 꼭 글로벌브리핑 ,Global_economy
 속보  테슬라  분기 실적 발표 영업이익률 전년 동기 대비 반토막,Global_economy
넷플릭스가 기술주 하드캐리  실망스러운 테슬라  뉴욕마감 ,Global_economy
 증시 혼조 마감 다우                        나스닥       ,Global_economy
 넷플릭스 랠리  나스닥             일 연속 사상최고 상보 ,Global_economy
유가    상승 북극한파에 미국 원유 생산  개월래 최저 종합 ,Global_economy
테슬라 실적 미달  시간외서    급락 상보 ,Global_economy
 속보  테슬라 실적 미달  시간외서    급락,Global_economy
뉴욕증시 이틀째 혼조세  다우        나스닥       ,Global_economy
구독자 사상 최고  넷플릭스 정규장     폭등 마감,Global_economy
 속보 뉴욕증시  혼조세 마감   반도체 급등,Global_economy
 속보   넷플릭스 랠리  나스닥       상승,Global_economy
 속보  실적 발표 앞둔 테슬라 정규장       하락 마감,Global_economy
 속보  엔비디아    급등     달러 돌파 또 사상 최고,Global_economy
캐나다중앙    회연속 금리동결   금리 인하 논의 일러 ,Global_economy
 뉴욕유가    부양책   원유재고 감소에 상승,Global_economy
미 최대 자동차노조  바이든 지지 선언 경합주 미시간 표심 잡나,Global_economy
보잉  이번엔 앞바퀴 날아가,Global_economy
시동조차 버거운  애플카   자율주행 기능 낮춰  년 뒤 출시 ,Global_economy
북극 한파로  생산량 크게 줄자 국제유가    상승,Global_economy
마이크로소프트  저렴한 생성형   자체적으로 만든다,Global_economy
사우디  주류매장 개장 허용   무슬림 아닌 외교관에게만 허용,Global_economy
 원자력 발전  내년 사상최대        중 인도가 주도,Global_economy
    장중 시총  조 달러 돌파 애플 이어 역대 두 번째,Global_economy
    시가총액  조달러 돌파       클라우드 양날개로 비상,Global_economy
인도      소니에 합병 의무 준수 요청,Global_economy
사모펀드 옐로우드  챕스틱 인수 계약 임박,Global_economy
           공매    채 주택    만 파운드에 매각,Global_economy
월그린  실즈 헬스   억 달러에 매각 추진,Global_economy
아프리카 말리서 금광 무너져   여명 숨져,Global_economy
 월 유로존 종합          전월비      ,Global_economy
애플  자사 앱스토어 이외서 다운받은 앱에도 수수료 부과 방침,Global_economy
미국  월 제조업      년 만에 처음 성장 연착륙 눈앞,Global_economy
중국 경기부양 나서나 인민은행  지준율       인하,Global_economy
 월 유로존 종합                  개월째 경기축소 ,Global_economy
뉴욕증시  실적발표 앞두고 연속 최고치 도전,Global_economy
 뉴욕개장  상승 출발 넷플릭스      실적 호조        최고치 경신,Global_economy
 올댓차이나  작년   도시 신규고용     만명    월 청년 실업률       ,Global_economy
북한 지난해   억불 훔쳤다     개 암호화폐 플랫폼 해킹,Global_economy
보잉기 또 사고     여객기  이륙 직전 앞바퀴 빠져,Global_economy
테슬라 실적 올해 판매 전망 및 저가모델 출시일정 관심,Global_economy
넷플릭스 개장 후       급등   분기 가입자 증가 서프라이즈,Global_economy
제네럴 다이내믹스  지정학적 위기 확대에 매출 증가,Global_economy
보잉  제트기 문 날라가더니 이번엔 바퀴 이탈 사고,Global_economy
     내년 원자력 발전 사상 최고치 연평균      성장 ,Global_economy
넷플릭스  깜짝 실적에 목표가 줄줄이 상향 개장 전 급등,Global_economy
다급한   이틀연속  돈 풀겠다     홍콩증시 일단 환호,Global_economy
   지준율       인하    조원 풀어 경기부양,Global_economy
 속보   추락한 러 수송기 탑승자 전원 사망 우크라 포로 포함 ,Global_economy
소프트웨어기업         중심 사업 재편 올해     명 구조조정,Global_economy
중국 지준율       전격 인하  조위안 유동성 풀린다 종합 ,Global_economy
   기준금리도      인하 중국 주식 이틀째 랠리,Global_economy
테슬라   일 새벽 실적 발표 주가 반등시킬  가지 변수 오미주 ,Global_economy
       분기 장비 주문 전분기 대비  배 급증,Global_economy
 디플레 우려     내달  일부터 지준율           조원 푼다 종합 ,Global_economy
 올댓차이나  홍콩 증시    증시부양 기대에 급등 마감  주       ,Global_economy
경기부양 나선   인민은행  지준율     포인트 전격 인하,Global_economy
     베이비파우더 발암 논란     억원 합의금 지불,Global_economy
더 알차진 한경 글로벌마켓   오전장  논스톱 라이브 ,Global_economy
  지준율       인하     조원 푼다,Global_economy
중국 지준율       전격 인하    조원 푼다,Global_economy
 올댓차이나    증시  주식시장 지원 기대에 상승 마감 창업판       ,Global_economy
스웨덴  나토 가입 최후 관문  친러  헝가리 비준만 남았다,Global_economy
  로 광고시장 잡아라   네이버 구글 잇따라 서비스,Global_economy
경기부양책 목마른 중국 인민은행  지준율       인하 상보 ,Global_economy
중국  월 일 지준율 인하  시장에 유동성 공급,Global_economy
      작년  분기 신규수주액  배 늘었다,Global_economy
   에  위 내준 테슬라  내년     만원짜리 보급형 전기차 출시,Global_economy
제프리 삭스  아시아 탄소제로 위해선       연결된 거대 전력 시스템 필요 ,Global_economy
    월  일 지준율     포인트  장기유동성    조원 공급 ,Global_economy
  인민은행  내달  일 지급준비율      인하,Global_economy
    월 일부터 지급준비율       내려 자금    조원 풀어,Global_economy
  돈풀기 시작 인민은행   월  일부터 지준율       인하 ,Global_economy
 속보   인민은행장   월  일부터 지급준비율     포인트 인하 ,Global_economy
 속보     월 일 지급준비율       내려,Global_economy
이베이  직원     명 해고 전체의 약    해당,Global_economy
부양책 기대 커진다 어제보다 더 뛴 중국 홍콩 증시      마감 ,Global_economy
 외신  이코노미스트       월 금리 인하 전망 ,Global_economy
 속보   인민은행장   월  일부터 지급준비율     포인트 인하 ,Global_economy
긴급자금 투입에 중화권증시 이틀째 랠리  항셍       급등,Global_economy
   에 밀린 테슬라  보급형 모델 내놓는다,Global_economy
 당국  보잉 제조관행 조사 다른 기종으로 확대 가능성 시사,Global_economy
중국     간부  테슬라 심각한 도전에 직면할 것 ,Global_economy
 올댓차이나  대만 증시  나스닥 강세에 닷새째 상승 마감       ,Global_economy
  춘투 시작 재계  물가 웃도는 임금 인상 에 노조     이상 ,Global_economy
테슬라  만 천 달러 수준 보급형 모델 내년 출시 전망,Global_economy
테슬라      년부터 저가 보급형 신형    대량 생산 추진,Global_economy
  증시 혼조세    부양책에도 투자심리 취약 ,Global_economy
이베이도 못 피한 해고  칼바람  소비 부진 속 정규직    감원,Global_economy
일본  마이너스 금리 언제 어떻게 끝낼까 출구 단서를 찾아서,Global_economy
테슬라 올 들어     급락  시총    조 증발,Global_economy
 이륙 준비중 바퀴가 툭  보잉 항공기 또 사고  이번엔    기종,Global_economy
  당국  헤지펀드에  지수 선물 공매도 자제  비공식 요청,Global_economy
중국 당국  헤지펀드에 공매도 자제 요구,Global_economy
 올댓차이나     헤지펀드에 주가선물 공매도 자제 요청,Global_economy
 삼성전자  러시아 북서부 칼루가 공장 임대 협상중 ,Global_economy
내일 새벽  시 테슬라 실적 발표  주당순익       감소 전망,Global_economy
핀헤이븐 한국  거래  해외 토큰증권 발행 유통 시장 공략 국내 시장 생태계 활성화 도모,Global_economy
 애플카  나오긴 할까  출시  년 더 늦추고 자율주행 기능도 후퇴,Global_economy
구글   바드  개발 도운   업체와 계약 해지 임금 갈등 때문 ,Global_economy
베이비파우더에 발암 물질  존슨앤드존슨      억원 합의금 지불,Global_economy
전현직 연준 관리      월 금리 인하 가능성 아직 있어,Global_economy
 중국 증권당국  헤지펀드에 주가선물 공매도 제한 요청 ,Global_economy
넷플릭스 가입자 수 깜짝 증가에 영상 콘텐츠  강세  증시이슈 ,Global_economy
   러  지난해 자동차 전용대교로   만  화물수송 교역 활기 ,Global_economy
이베이  직원      명 감원 소식에 시간외 급등,Global_economy
